PREST;ID;MONTO;TASA;VENC;PAGADA_EL;CANC;INT;ABONO;PAGO;RESTA
3907;10.0;3634.00;0,83;31-Dic-2015;16-Dic-2015;3634.00;1429.90;2204.10;16840.95;32113.68
3907;11.0;3761.00;0,83;31-Jul-2016;5-Ago-2016;3761.00;1873.27;1887.73;18728.68;30225.95
3907;12.0;3634.00;0,83;31-Dic-2016;;0.00;0.00;0.00;0.00;0.00
3907;13.0;3761.00;0,83;31-Jul-2017;;0.00;0.00;0.00;0.00;0.00
3907;14.0;3634.00;0,83;31-Dic-2017;;0.00;0.00;0.00;0.00;0.00
3907;15.0;3761.00;0,83;31-Jul-2018;;0.00;0.00;0.00;0.00;0.00
3907;16.0;3634.00;0,83;31-Dic-2018;;0.00;0.00;0.00;0.00;0.00
3907;17.0;3761.00;0,83;31-Jul-2019;;0.00;0.00;0.00;0.00;0.00
3907;18.0;3634.00;0,83;31-Dic-2019;;0.00;0.00;0.00;0.00;0.00
3907;19.0;3761.00;0,83;31-Jul-2020;;0.00;0.00;0.00;0.00;0.00
3907;20.0;3634.00;0,83;31-Dic-2020;;0.00;0.00;0.00;0.00;0.00
3907;21.0;3761.00;0,83;31-Jul-2021;;0.00;0.00;0.00;0.00;0.00
3907;22.0;2659.03;0,83;31-Dic-2021;;0.00;0.00;0.00;0.00;0.00
3907;23.0;0.00;0,83;31-Jul-2022;;0.00;0.00;0.00;0.00;0.00
3929;1.0;1825.00;0,91;31-Jul-2011;18-Oct-2011;1825.00;962.50;862.50;862.50;14137.50
3929;2.0;1715.00;0,91;31-Dic-2011;18-Ene-2012;1715.00;647.95;1067.05;1929.55;13070.45
3929;3.0;1825.00;0,91;31-Jul-2012;1-Oct-2012;1825.00;838.67;986.33;2915.88;12084.12
3929;4.0;1715.00;0,91;31-Dic-2012;4-Dic-2012;1715.00;553.85;1161.15;4077.03;10922.97
3929;5.0;1825.00;0,91;31-Jul-2013;2-Oct-2013;1825.00;700.91;1124.09;5201.12;9798.88
3929;12.0;1333.05;0,91;31-Dic-2016;;0.00;0.00;0.00;0.00;0.00
3929;11.0;1825.00;0,91;31-Jul-2016;2-Ago-2016;1825.00;186.90;1638.10;13725.35;1274.65
3929;10.0;1715.00;0,91;31-Dic-2015;10-Dic-2015;1715.00;202.80;1512.20;12087.25;2912.75
3929;9.0;1825.00;0,91;31-Jul-2015;15-Oct-2015;1825.00;376.88;1448.12;10575.05;4424.95
3929;8.0;1715.00;0,91;31-Dic-2014;16-Dic-2014;1715.00;332.55;1382.45;9126.93;5873.07
3929;7.0;1825.00;0,91;31-Jul-2014;8-Ago-2014;1825.00;547.54;1277.46;7744.48;7255.52
3929;6.0;1715.00;0,91;31-Dic-2013;5-Dic-2013;1715.00;449.10;1265.90;6467.02;8532.98
3956;18.0;780.74;0,91;31-Dic-2019;;0.00;0.00;0.00;0.00;0.00
3956;17.0;2632.00;0,91;31-Jul-2019;;0.00;0.00;0.00;0.00;0.00
3956;16.0;2513.33;0,91;31-Dic-2018;;0.00;0.00;0.00;0.00;0.00
3956;15.0;2632.00;0,91;31-Jul-2018;;0.00;0.00;0.00;0.00;0.00
3956;14.0;2513.33;0,91;31-Dic-2017;;0.00;0.00;0.00;0.00;0.00
3956;13.0;2632.00;0,91;31-Jul-2017;;0.00;0.00;0.00;0.00;0.00
3956;12.0;2513.33;0,91;31-Dic-2016;;0.00;0.00;0.00;0.00;0.00
3956;11.0;2632.00;0,91;31-Jul-2016;5-Ago-2016;2632.00;969.29;1662.71;14723.22;13443.36
3956;10.0;2513.33;0,91;31-Dic-2015;16-Dic-2015;2513.33;772.15;1741.18;13060.51;15106.07
3956;9.0;2632.00;0,91;31-Jul-2015;5-Oct-2015;2632.00;1174.53;1457.47;11319.33;16847.25
3956;8.0;2513.33;0,91;31-Dic-2014;10-Dic-2014;2513.33;912.35;1600.98;9861.86;18304.72
3956;7.0;2632.00;0,91;31-Jul-2014;8-Ago-2014;2632.00;1358.98;1273.02;8260.88;19905.70
3956;6.0;2513.33;0,91;31-Dic-2013;5-Dic-2013;2513.33;1038.30;1475.03;6987.86;21178.72
3956;5.0;2632.00;0,91;31-Jul-2013;10-Oct-2013;2632.00;1524.67;1107.33;5512.83;22653.75
3956;4.0;2513.33;0,91;31-Dic-2012;4-Dic-2012;2513.33;1151.45;1361.88;4405.50;23761.08
3956;3.0;2632.00;0,91;31-Jul-2012;25-Sep-2012;2632.00;1673.56;958.44;3043.62;25122.96
3956;2.0;2513.33;0,91;31-Dic-2011;17-Ene-2012;2513.33;1253.15;1260.18;2085.18;26081.40
3956;1.0;2632.33;0,91;31-Jul-2011;18-Oct-2011;2632.33;1807.33;825.00;825.00;27341.58
3984;8.0;3000.00;0,91;31-Dic-2014;10-Dic-2014;3000.00;325.15;2674.85;17580.86;4419.14
3984;7.0;3000.00;0,91;31-Jul-2014;8-Ago-2014;3000.00;608.65;2391.35;14906.01;7093.99
3984;6.0;3000.00;0,91;31-Dic-2013;5-Dic-2013;3000.00;547.15;2452.85;12514.66;9485.34
3984;5.0;3000.00;0,91;31-Jul-2013;10-Oct-2013;3000.00;900.76;2099.24;10061.81;11938.19
3984;4.0;3000.00;0,91;31-Dic-2012;4-Dic-2012;3000.00;746.65;2253.35;7962.57;14037.43
3984;3.0;3000.00;0,91;31-Jul-2012;10-Oct-2012;3000.00;1163.19;1836.81;5709.22;16290.78
3984;2.0;3000.00;0,91;31-Dic-2011;17-Ene-2012;3000.00;925.90;2074.10;3872.41;18127.59
3984;1.0;3210.00;0,91;31-Jul-2011;29-Oct-2011;3210.00;1411.69;1798.31;1798.31;20201.69
3984;9.0;3000.00;0,91;31-Jul-2015;6-Oct-2015;3000.00;283.57;2716.43;20297.29;1702.71
3984;10.0;1780.76;0,91;31-Dic-2015;16-Dic-2015;1780.76;78.05;1702.71;22000.00;0.00
3997;12.0;3797.02;0,91;31-Dic-2016;;0.00;0.00;0.00;0.00;0.00
3997;11.0;3728.02;0,91;31-Jul-2016;5-Ago-2016;3728.02;634.41;3093.61;27526.64;6793.68
3997;10.0;3797.02;0,91;31-Dic-2015;16-Dic-2015;3797.02;599.70;3197.32;24433.03;9887.29
3997;9.0;3728.02;0,91;31-Jul-2015;5-Oct-2015;3728.02;1013.74;2714.28;21235.71;13084.61
3997;8.0;3797.02;0,91;31-Dic-2014;10-Dic-2014;3797.02;858.80;2938.22;18521.43;15798.89
3997;7.0;3728.02;0,91;31-Jul-2014;8-Ago-2014;3728.02;1354.57;2373.45;15583.21;18737.11
3997;6.0;3797.02;0,91;31-Dic-2013;5-Dic-2013;3797.02;1091.55;2705.47;13209.76;21110.56
3997;5.0;3728.02;0,91;31-Jul-2013;10-Oct-2013;3728.02;1660.82;2067.20;10504.29;23816.03
3997;4.0;3797.02;0,91;31-Dic-2012;4-Dic-2012;3797.02;1300.75;2496.27;8437.09;25883.23
3997;3.0;3728.02;0,91;31-Jul-2012;25-Sep-2012;3728.02;1935.99;1792.03;5940.82;28379.50
3997;2.0;3797.02;0,91;31-Dic-2011;17-Ene-2012;3797.02;1488.65;2308.37;4148.79;30171.53
3997;1.0;3728.02;0,91;31-Jul-2011;18-Oct-2011;3728.02;1887.60;1840.42;1840.42;32479.90
3997;13.0;3520.30;0,91;31-Jul-2017;;0.00;0.00;0.00;0.00;0.00
31005;1.0;2880.00;0,91;31-Jul-2011;18-Oct-2011;2880.00;2156.00;724.00;724.00;32876.00
31005;2.0;2760.00;0,91;31-Dic-2011;17-Ene-2012;2760.00;1506.80;1253.20;1977.20;31622.80
31005;3.0;2880.00;0,91;31-Jul-2012;25-Sep-2012;2880.00;2029.16;850.84;2828.04;30771.96
31005;4.0;2760.00;0,91;31-Dic-2012;4-Dic-2012;2760.00;1410.40;1349.60;4177.64;29422.36
31005;5.0;2880.00;0,91;31-Jul-2013;10-Oct-2013;2880.00;1887.90;992.10;5169.74;28430.26
31005;6.0;2760.00;0,91;31-Dic-2013;5-Dic-2013;2760.00;1303.05;1456.95;6626.69;26973.31
31005;7.0;2880.00;0,91;31-Jul-2014;8-Ago-2014;2880.00;1730.82;1149.18;7775.87;25824.13
31005;8.0;2760.00;0,91;31-Dic-2014;10-Dic-2014;2760.00;1183.60;1576.40;9352.27;24247.73
31005;9.0;2880.00;0,91;31-Jul-2015;2-Oct-2015;2880.00;1555.89;1324.11;10676.38;22923.62
31005;10.0;2760.00;0,91;31-Dic-2015;16-Dic-2015;2760.00;1050.65;1709.35;12385.73;21214.27
31005;11.0;2880.00;0,91;31-Jul-2016;5-Ago-2016;2880.00;1361.22;1518.78;13904.51;19695.49
31005;12.0;2760.00;0,91;31-Dic-2016;;0.00;0.00;0.00;0.00;0.00
31005;13.0;2880.00;0,91;31-Jul-2017;;0.00;0.00;0.00;0.00;0.00
31005;14.0;2760.00;0,91;31-Dic-2017;;0.00;0.00;0.00;0.00;0.00
31005;15.0;2880.00;0,91;31-Jul-2018;;0.00;0.00;0.00;0.00;0.00
31005;16.0;2760.00;0,91;31-Dic-2018;;0.00;0.00;0.00;0.00;0.00
31005;17.0;2880.00;0,91;31-Jul-2019;;0.00;0.00;0.00;0.00;0.00
31005;18.0;2760.00;0,91;31-Dic-2019;;0.00;0.00;0.00;0.00;0.00
31005;19.0;2880.00;0,91;31-Jul-2020;;0.00;0.00;0.00;0.00;0.00
31005;20.0;2825.56;0,91;31-Dic-2020;;0.00;0.00;0.00;0.00;0.00
31053;18.0;3390.15;0,91;31-Dic-2019;;0.00;0.00;0.00;0.00;0.00
31053;17.0;3240.00;0,91;31-Jul-2019;;0.00;0.00;0.00;0.00;0.00
31053;16.0;3093.33;0,91;31-Dic-2018;;0.00;0.00;0.00;0.00;0.00
31053;15.0;3240.00;0,91;31-Jul-2018;;0.00;0.00;0.00;0.00;0.00
31053;14.0;3093.33;0,91;31-Dic-2017;;0.00;0.00;0.00;0.00;0.00
31053;13.0;3240.00;0,91;31-Jul-2017;;0.00;0.00;0.00;0.00;0.00
31053;12.0;3093.33;0,91;31-Dic-2016;;0.00;0.00;0.00;0.00;0.00
31053;11.0;3240.00;0,91;31-Jul-2016;5-Ago-2016;3240.00;1294.72;1945.28;16434.46;18232.12
31053;10.0;3093.33;0,91;31-Dic-2015;16-Dic-2015;3093.33;1019.85;2073.48;14489.18;20177.40
31053;9.0;3240.00;0,91;31-Jul-2015;5-Oct-2015;3240.00;1537.06;1702.94;12415.70;22250.88
31053;8.0;3093.33;0,91;31-Dic-2014;10-Dic-2014;3093.33;1185.35;1907.98;10712.76;23953.82
31053;7.0;3240.00;0,91;31-Jul-2014;8-Ago-2014;3240.00;1754.76;1485.24;8804.78;25861.80
31053;6.0;3093.33;0,91;31-Dic-2013;5-Dic-2013;3093.33;1334.05;1759.28;7319.54;27347.04
31053;5.0;3240.00;0,91;31-Jul-2013;10-Oct-2013;3240.00;1950.41;1289.59;5560.26;29106.32
31053;4.0;3093.33;0,91;31-Dic-2012;4-Dic-2012;3093.33;1467.65;1625.68;4270.67;30395.91
31053;3.0;3240.00;0,91;31-Jul-2012;25-Sep-2012;3240.00;2126.18;1113.82;2644.99;32021.59
31053;2.0;3093.33;0,91;31-Dic-2011;25-Feb-2012;3093.33;1587.70;1505.63;1531.17;33135.41
31053;1.0;2250.00;0,91;31-Jul-2011;25-Feb-2012;2250.00;2224.46;25.54;25.54;34641.04
31057;1.0;1878.00;0,91;31-Jul-2011;18-Oct-2011;1878.00;959.28;918.72;918.72;14031.28
31057;2.0;1766.00;0,91;31-Dic-2011;17-Ene-2012;1766.00;643.10;1122.90;2041.62;12908.38
31057;3.0;1878.00;0,91;31-Jul-2012;25-Sep-2012;1878.00;828.31;1049.69;3091.31;11858.69
31057;4.0;1766.00;0,91;31-Dic-2012;4-Dic-2012;1766.00;543.50;1222.50;4313.81;10636.19
31057;5.0;1878.00;0,91;31-Jul-2013;10-Oct-2013;1878.00;682.50;1195.50;5509.31;9440.69
31057;6.0;1766.00;0,91;31-Dic-2013;5-Dic-2013;1766.00;432.70;1333.30;6842.61;8107.39
31057;7.0;1878.00;0,91;31-Jul-2014;8-Ago-2014;1878.00;520.24;1357.76;8200.37;6749.63
31057;8.0;1766.00;0,91;31-Dic-2014;10-Dic-2014;1766.00;309.35;1456.65;9657.02;5292.98
31057;9.0;1878.00;0,91;31-Jul-2015;2-Oct-2015;1878.00;339.64;1538.36;11195.38;3754.62
31057;10.0;1766.00;0,91;31-Dic-2015;16-Dic-2015;1766.00;172.10;1593.90;12789.28;2160.72
31057;11.0;1878.00;0,91;31-Jul-2016;5-Ago-2016;1878.00;138.67;1739.33;14528.61;421.39
31057;12.0;440.69;0,91;31-Dic-2016;;0.00;0.00;0.00;0.00;0.00
31087;8.0;2916.00;0,91;31-Dic-2014;10-Dic-2014;2916.00;1121.70;1794.30;10921.29;22678.71
31087;7.0;3048.00;0,91;31-Jul-2014;8-Ago-2014;3048.00;1659.42;1388.58;9126.99;24473.01
31087;1.0;3048.00;0,91;31-Jul-2011;18-Oct-2011;3048.00;2156.00;892.00;892.00;32708.00
31087;2.0;2916.00;0,91;31-Dic-2011;17-Ene-2012;2916.00;1499.10;1416.90;2308.90;31291.10
31087;3.0;3048.00;0,91;31-Jul-2012;10-Oct-2012;3048.00;2007.88;1040.12;3349.02;30250.98
31087;4.0;2916.00;0,91;31-Dic-2012;4-Dic-2012;2916.00;1386.50;1529.50;4878.52;28721.48
31087;5.0;3048.00;0,91;31-Jul-2013;10-Oct-2013;3048.00;1842.96;1205.04;6083.56;27516.44
31087;6.0;2916.00;0,91;31-Dic-2013;5-Dic-2013;2916.00;1261.15;1654.85;7738.41;25861.59
31087;10.0;2916.00;0,91;31-Dic-2015;16-Dic-2015;2916.00;966.45;1949.55;14463.61;19136.39
31087;9.0;3048.00;0,91;31-Jul-2015;6-Oct-2015;3048.00;1455.23;1592.77;12514.06;21085.94
31087;11.0;3048.00;0,91;31-Jul-2016;8-Ago-2016;3048.00;1227.94;1820.06;16283.67;17316.33
31087;12.0;2916.00;0,91;31-Dic-2016;;0.00;0.00;0.00;0.00;0.00
31087;13.0;3048.00;0,91;31-Jul-2017;;0.00;0.00;0.00;0.00;0.00
31087;14.0;2916.00;0,91;31-Dic-2017;;0.00;0.00;0.00;0.00;0.00
31087;15.0;3048.00;0,91;31-Jul-2018;;0.00;0.00;0.00;0.00;0.00
31087;16.0;2916.00;0,91;31-Dic-2018;;0.00;0.00;0.00;0.00;0.00
31087;17.0;3048.00;0,91;31-Jul-2019;;0.00;0.00;0.00;0.00;0.00
31087;18.0;3404.41;0,91;31-Dic-2019;;0.00;0.00;0.00;0.00;0.00
31125;1.0;3114.00;0,91;31-Jul-2011;18-Oct-2011;3114.00;2233.00;881.00;881.00;33919.00
31125;2.0;2982.00;0,91;31-Dic-2011;17-Ene-2012;2982.00;1554.60;1427.40;2308.40;32491.60
31125;3.0;3114.00;0,91;31-Jul-2012;25-Sep-2012;3114.00;2084.88;1029.12;3337.52;31462.48
31125;4.0;2982.00;0,91;31-Dic-2012;4-Dic-2012;2982.00;1442.05;1539.95;4877.47;29922.53
31125;5.0;3114.00;0,91;31-Jul-2013;10-Oct-2013;3114.00;1920.03;1193.97;6071.44;28728.56
31125;6.0;2982.00;0,91;31-Dic-2013;5-Dic-2013;2982.00;1316.75;1665.25;7736.69;27063.31
31125;7.0;3114.00;0,91;31-Jul-2014;8-Ago-2014;3114.00;1736.56;1377.44;9114.13;25685.87
31125;8.0;2982.00;0,91;31-Dic-2014;10-Dic-2014;2982.00;1177.25;1804.75;10918.88;23881.12
31125;9.0;3114.00;0,91;31-Jul-2015;;0.00;0.00;0.00;0.00;0.00
31125;10.0;2982.00;0,91;31-Dic-2015;15-Ene-2016;2982.00;0.00;2982.00;13900.88;20899.12
31125;11.0;3114.00;0,91;31-Jul-2016;5-Ago-2016;3114.00;1341.06;1772.94;15673.82;19126.18
31125;12.0;2982.00;0,91;31-Dic-2016;;0.00;0.00;0.00;0.00;0.00
31125;13.0;3114.00;0,91;31-Jul-2017;;0.00;0.00;0.00;0.00;0.00
31125;14.0;2982.00;0,91;31-Dic-2017;;0.00;0.00;0.00;0.00;0.00
31125;15.0;3114.00;0,91;31-Jul-2018;;0.00;0.00;0.00;0.00;0.00
31125;16.0;2982.00;0,91;31-Dic-2018;;0.00;0.00;0.00;0.00;0.00
31125;17.0;3114.00;0,91;31-Jul-2019;;0.00;0.00;0.00;0.00;0.00
31125;18.0;2982.00;0,91;31-Dic-2019;;0.00;0.00;0.00;0.00;0.00
31125;19.0;1804.24;0,91;31-Jul-2020;;0.00;0.00;0.00;0.00;0.00
31129;1.0;2450.00;0,91;31-Jul-2011;18-Oct-2011;2450.00;1251.25;1198.75;1198.75;18301.25
31129;2.0;2304.00;0,91;31-Dic-2011;17-Ene-2012;2304.00;838.80;1465.20;2663.95;16836.05
31129;3.0;2450.00;0,91;31-Jul-2012;25-Sep-2012;2450.00;1080.31;1369.69;4033.64;15466.36
31129;4.0;2304.00;0,91;31-Dic-2012;4-Dic-2012;2304.00;708.85;1595.15;5628.79;13871.21
31129;5.0;2450.00;0,91;31-Jul-2013;10-Oct-2013;2450.00;890.05;1559.95;7188.74;12311.26
31129;6.0;2304.00;0,91;31-Dic-2013;5-Dic-2013;2304.00;564.25;1739.75;8928.49;10571.51
31129;7.0;2450.00;0,91;31-Jul-2014;8-Ago-2014;2450.00;678.37;1771.63;10700.12;8799.88
31129;8.0;2304.00;0,91;31-Dic-2014;10-Dic-2014;2304.00;403.35;1900.65;12600.77;6899.23
31129;10.0;2304.00;0,91;31-Dic-2015;16-Dic-2015;2304.00;224.20;2079.80;16687.89;2812.11
31129;9.0;2450.00;0,91;31-Jul-2015;9-Oct-2015;2450.00;442.68;2007.32;14608.09;4891.91
31129;11.0;2992.57;0,91;31-Jul-2016;5-Ago-2016;2992.57;180.46;2812.11;19500.00;0.00
31134;1.0;2320.00;0,91;31-Jul-2011;18-Oct-2011;2320.00;1540.00;780.00;780.00;23220.00
31134;2.0;2210.00;0,91;31-Dic-2011;17-Ene-2012;2210.00;1064.25;1145.75;1925.75;22074.25
31134;3.0;2320.00;0,91;31-Jul-2012;25-Sep-2012;2320.00;1416.45;903.55;2829.30;21170.70
31134;4.0;2210.00;0,91;31-Dic-2012;4-Dic-2012;2210.00;970.30;1239.70;4069.00;19931.00
31134;5.0;2320.00;0,91;31-Jul-2013;10-Oct-2013;2320.00;1278.90;1041.10;5110.10;18889.90
31134;6.0;2210.00;0,91;31-Dic-2013;5-Dic-2013;2210.00;865.80;1344.20;6454.30;17545.70
31134;7.0;2320.00;0,91;31-Jul-2014;8-Ago-2014;2320.00;1125.88;1194.12;7648.42;16351.58
31134;8.0;2210.00;0,91;31-Dic-2014;10-Dic-2014;2210.00;749.45;1460.55;9108.97;14891.03
31134;9.0;2320.00;0,91;31-Jul-2015;5-Oct-2015;2320.00;955.50;1364.50;10473.47;13526.53
31134;10.0;2210.00;0,91;31-Dic-2015;16-Dic-2015;2210.00;619.95;1590.05;12063.52;11936.48
31134;11.0;2320.00;0,91;31-Jul-2016;5-Ago-2016;2320.00;765.94;1554.06;13617.58;10382.42
31134;12.0;2210.00;0,91;31-Dic-2016;;0.00;0.00;0.00;0.00;0.00
31134;13.0;2320.00;0,91;31-Jul-2017;;0.00;0.00;0.00;0.00;0.00
31134;14.0;2210.00;0,91;31-Dic-2017;;0.00;0.00;0.00;0.00;0.00
31134;15.0;2320.00;0,91;31-Jul-2018;;0.00;0.00;0.00;0.00;0.00
31134;16.0;2210.00;0,91;31-Dic-2018;;0.00;0.00;0.00;0.00;0.00
31134;17.0;974.64;0,91;31-Jul-2019;;0.00;0.00;0.00;0.00;0.00
31148;1.0;3402.00;0,91;31-Jul-2011;18-Oct-2011;3402.00;2335.69;1066.31;1066.31;35333.69
31148;2.0;3248.00;0,91;31-Dic-2011;17-Ene-2012;3248.00;1619.45;1628.55;2694.86;33705.14
31148;3.0;3402.00;0,91;31-Jul-2012;25-Sep-2012;3402.00;2162.72;1239.28;3934.14;32465.86
31148;4.0;3248.00;0,91;31-Dic-2012;4-Dic-2012;3248.00;1488.00;1760.00;5694.14;30705.86
31148;5.0;3402.00;0,91;31-Jul-2013;10-Oct-2013;3402.00;1970.29;1431.71;7125.85;29274.15
31148;6.0;3248.00;0,91;31-Dic-2013;5-Dic-2013;3248.00;1341.75;1906.25;9032.10;27367.90
31148;7.0;3402.00;0,91;31-Jul-2014;8-Ago-2014;3402.00;1756.09;1645.91;10678.01;25721.99
31148;8.0;3248.00;0,91;31-Dic-2014;10-Dic-2014;3248.00;1178.90;2069.10;12747.11;23652.89
31148;9.0;3402.00;0,91;31-Jul-2015;5-Oct-2015;3402.00;1517.74;1884.26;14631.37;21768.63
31148;17.0;3402.00;0,91;31-Jul-2019;;0.00;0.00;0.00;0.00;0.00
31148;16.0;3248.00;0,91;31-Dic-2018;;0.00;0.00;0.00;0.00;0.00
31148;15.0;3402.00;0,91;31-Jul-2018;;0.00;0.00;0.00;0.00;0.00
31148;18.0;1069.08;0,91;31-Dic-2019;;0.00;0.00;0.00;0.00;0.00
31148;14.0;3248.00;0,91;31-Dic-2017;;0.00;0.00;0.00;0.00;0.00
31148;13.0;3402.00;0,91;31-Jul-2017;;0.00;0.00;0.00;0.00;0.00
31148;12.0;3248.00;0,91;31-Dic-2016;;0.00;0.00;0.00;0.00;0.00
31148;11.0;3402.00;0,91;31-Jul-2016;5-Ago-2016;3402.00;1255.31;2146.69;18983.82;17416.18
31148;10.0;3203.51;0,91;31-Dic-2015;16-Dic-2015;3203.51;997.75;2205.76;16837.13;19562.87
31187;2.0;4500.00;1,00;31-Dic-2011;17-Ene-2012;4500.00;226.50;4273.50;8132.70;256.12
31187;1.0;4446.43;1,00;31-Jul-2011;25-Oct-2011;4446.43;587.23;3859.20;3859.20;4529.62
31187;3.0;274.04;1,00;31-Jul-2012;;0.00;0.00;0.00;0.00;0.00
31203;1.0;2916.00;0,91;31-Jul-2011;18-Oct-2011;2916.00;2002.00;914.00;914.00;30286.00
31203;2.0;2784.00;0,91;31-Dic-2011;17-Ene-2012;2784.00;1388.10;1395.90;2309.90;28890.10
31203;3.0;2916.00;0,91;31-Jul-2012;3-Oct-2012;2916.00;1853.81;1062.19;3372.09;27827.91
31203;4.0;2784.00;0,91;31-Dic-2012;4-Dic-2012;2784.00;1275.45;1508.55;4880.64;26319.36
31203;5.0;2916.00;0,91;31-Jul-2013;10-Oct-2013;2916.00;1688.82;1227.18;6107.82;25092.18
31203;6.0;2784.00;0,91;31-Dic-2013;5-Dic-2013;2784.00;1150.05;1633.95;7741.77;23458.23
31203;7.0;2916.00;0,91;31-Jul-2014;8-Ago-2014;2916.00;1505.21;1410.79;9152.56;22047.44
31203;8.0;2784.00;0,91;31-Dic-2014;10-Dic-2014;2784.00;1010.50;1773.50;10926.06;20273.94
31203;9.0;2916.00;0,91;31-Jul-2015;2-Oct-2015;2916.00;1300.88;1615.12;12541.18;18658.82
31203;10.0;2784.00;0,91;31-Dic-2015;16-Dic-2015;2784.00;855.20;1928.80;14469.98;16730.02
31203;11.0;2916.00;0,91;31-Jul-2016;5-Ago-2016;2916.00;1073.52;1842.48;16312.46;14887.54
31203;12.0;2784.00;0,91;31-Dic-2016;;0.00;0.00;0.00;0.00;0.00
31203;13.0;2916.00;0,91;31-Jul-2017;;0.00;0.00;0.00;0.00;0.00
31203;14.0;2784.00;0,91;31-Dic-2017;;0.00;0.00;0.00;0.00;0.00
31203;15.0;2916.00;0,91;31-Jul-2018;;0.00;0.00;0.00;0.00;0.00
31203;16.0;2784.00;0,91;31-Dic-2018;;0.00;0.00;0.00;0.00;0.00
31203;17.0;2916.00;0,91;31-Jul-2019;;0.00;0.00;0.00;0.00;0.00
31203;18.0;857.74;0,91;31-Dic-2019;;0.00;0.00;0.00;0.00;0.00
31267;4.0;4010.00;0,91;31-Jul-2012;10-Oct-2012;4010.00;0.00;4010.00;6219.08;43505.92
31267;7.0;4010.00;0,91;31-Jul-2014;8-Ago-2014;4010.00;2455.67;1554.33;13009.58;36715.42
31267;6.0;3870.00;0,91;31-Dic-2013;5-Dic-2013;3870.00;1846.75;2023.25;11455.25;38269.75
31267;5.0;4010.00;0,91;31-Jul-2013;10-Oct-2013;4010.00;3026.88;983.12;9432.00;40293.00
31267;3.0;3825.00;0,91;31-Jul-2012;10-Abr-2012;3825.00;3095.75;729.25;2209.08;47515.92
31267;2.0;2902.00;0,91;31-Dic-2011;10-Abr-2012;2902.00;2241.50;660.50;1479.83;48245.17
31267;1.0;4010.00;0,91;31-Jul-2011;7-Nov-2011;4010.00;3190.67;819.33;819.33;48905.67
31267;8.0;3870.00;0,91;31-Dic-2014;10-Dic-2014;3870.00;1682.80;2187.20;15196.78;34528.22
31267;9.0;4010.00;0,91;31-Jul-2015;5-Oct-2015;4010.00;2215.57;1794.43;16991.21;32733.79
31267;4.1;3825.00;0,91;4-Dic-2012;4-Dic-2012;3825.00;1595.20;2229.80;8448.88;41276.12
31267;10.0;3870.00;0,91;31-Dic-2015;16-Dic-2015;3870.00;1500.30;2369.70;19360.91;30364.09
31267;11.0;4010.00;0,91;31-Jul-2016;5-Ago-2016;4010.00;1948.38;2061.62;21422.53;28302.47
31267;12.0;3870.00;0,91;31-Dic-2016;;0.00;0.00;0.00;0.00;0.00
31267;13.0;4010.00;0,91;31-Jul-2017;;0.00;0.00;0.00;0.00;0.00
31267;14.0;3870.00;0,91;31-Dic-2017;;0.00;0.00;0.00;0.00;0.00
31267;15.0;4010.00;0,91;31-Jul-2018;;0.00;0.00;0.00;0.00;0.00
31267;16.0;3870.00;0,91;31-Dic-2018;;0.00;0.00;0.00;0.00;0.00
31267;17.0;4010.00;0,91;31-Jul-2019;;0.00;0.00;0.00;0.00;0.00
31267;18.0;3870.00;0,91;31-Dic-2019;;0.00;0.00;0.00;0.00;0.00
31267;19.0;4010.00;0,91;31-Jul-2020;;0.00;0.00;0.00;0.00;0.00
31267;20.0;3820.00;0,91;31-Dic-2020;;0.00;0.00;0.00;0.00;0.00
31267;21.0;1471.24;0,91;31-Jul-2021;;0.00;0.00;0.00;0.00;0.00
31269;1.0;1328.00;0,91;31-Jul-2011;18-Oct-2011;1328.00;1090.81;237.19;237.19;16762.81
31269;2.0;1279.00;0,91;31-Dic-2011;17-Ene-2012;1279.00;768.30;510.70;747.89;16252.11
31269;3.0;1328.00;0,91;31-Jul-2012;25-Sep-2012;1328.00;1042.86;285.14;1033.03;15966.97
31269;4.0;1279.00;0,91;31-Dic-2012;4-Dic-2012;1279.00;731.80;547.20;1580.23;15419.77
31269;5.0;1328.00;0,91;31-Jul-2013;10-Oct-2013;1328.00;989.45;338.55;1918.78;15081.22
31269;6.0;1279.00;0,91;31-Dic-2013;5-Dic-2013;1279.00;691.20;587.80;2506.58;14493.42
31269;7.0;1328.00;0,91;31-Jul-2014;8-Ago-2014;1328.00;930.02;397.98;2904.56;14095.44
31269;8.0;1279.00;0,91;31-Dic-2014;10-Dic-2014;1279.00;646.05;632.95;3537.51;13462.49
31269;9.0;1328.00;0,91;31-Jul-2015;2-Oct-2015;1328.00;863.87;464.13;4001.64;12998.36
31269;10.0;1279.00;0,91;31-Dic-2015;16-Dic-2015;1279.00;595.75;683.25;4684.89;12315.11
31269;11.0;1328.00;0,91;31-Jul-2016;8-Ago-2016;1328.00;790.23;537.77;5222.66;11777.34
31269;12.0;1279.00;0,91;31-Dic-2016;;0.00;0.00;0.00;0.00;0.00
31269;13.0;1328.00;0,91;31-Jul-2017;;0.00;0.00;0.00;0.00;0.00
31269;14.0;1279.00;0,91;31-Dic-2017;;0.00;0.00;0.00;0.00;0.00
31269;15.0;1328.00;0,91;31-Jul-2018;;0.00;0.00;0.00;0.00;0.00
